,name
3080,"Cereal, O's, honey nut"
3081,"Cereal, multigrain"
3082,"Cereal, oat squares"
3083,"Cereal, frosted oats with marshmallows"
3084,"Cereal, O's, multigrain"
3085,"Cereal, bran flakes, flavored"
3086,"Cereal, rice squares"
3087,"Cereal, K's, plain"
3088,"Cereal, K's, flavored"
3089,"Cereal, flavored puffs"
3090,"Cereal, corn flakes, flavored"
3091,"Cereal, O's, NFS"
3092,"Cereal, wheat squares"
3093,Wheat germ
3094,"Cereal, plain puffs"
3095,"Cereal, shredded wheat, plain"
3096,"Cereal, wheat flakes"
3097,"Cereal, other, NFS"
3098,"Cereal, other, plain"
3099,"Cereal, other, fruit flavored"
3100,"Cereal, other, chocolate"
3101,"Cereal, other, peanut butter"
3102,"Cereal, other, honey"
3103,"Cereal, reduced sugar"
3104,Wheat bran
3105,"Oats, raw"
3106,"Cereal, oat bran, ready-to-eat"
3107,"Baby Toddler cereal, barley, dry"
3108,"Baby Toddler cereal, oatmeal, dry"
3109,"Baby Toddler cereal, rice, dry"
3110,"Baby Toddler cereal, rice with fruit, dry"
3111,"Baby Toddler cereal, multigrain with fruit, dry"
3112,"Baby Toddler cereal, multigrain, dry"
3113,"Baby Toddler cereal, oatmeal with fruit, dry"
3114,"Baby Toddler cereal, NFS"
3115,"Baby Toddler cereal, rice, ready-to-eat"
3116,"Baby Toddler cereal, oatmeal, ready-to-eat"
3117,"Baby Toddler cereal, multigrain, ready-to-eat"
3118,"Baby Toddler cereal, multigrain with fruit, ready-to-eat"
3119,"Baby Toddler cereal, oatmeal with fruit, ready-to-eat"
3120,"Baby Toddler cereal, rice with fruit, ready-to-eat"
3121,Chilaquiles
3122,Frito pie
3123,Mexican pizza
3124,Taco or tostada salad with meat
3125,Taco or tostada salad with chicken
3126,"Taco or tostada salad, meatless"
3127,Taco or tostada salad with meat and sour cream
3128,Taco or tostada salad with chicken and sour cream
3129,"Taco or tostada salad, meatless with sour cream"
3130,"Taco, NFS"
3131,"Taco, corn tortilla, beef, cheese"
3132,"Taco, corn tortilla, beef, with beans, cheese"
3133,"Taco, corn tortilla, pork, cheese"
3134,"Taco, corn tortilla, pork, with beans, cheese"
3135,"Taco, corn tortilla, chicken, cheese"
3136,"Taco, corn tortilla, chicken, with beans, cheese"
3137,"Taco, corn tortilla, with beans, cheese"
3138,"Taco, flour tortilla, beef, cheese"
3139,"Taco, flour tortilla, beef, with beans, cheese"
3140,"Taco, flour tortilla, pork, cheese"
3141,"Taco, flour tortilla, pork, with beans, cheese"
3142,"Taco, flour tortilla, chicken, cheese"
3143,"Taco, flour tortilla, chicken, with beans, cheese"
3144,"Taco, flour tortilla, with beans, cheese"
3145,"Taco, fish"
3146,"Taco, meat, no cheese"
3147,"Taco, meat, with beans, no cheese"
3148,"Taco, with beans, no cheese"
3149,"Taco, cheese only"
3150,"Burrito, NFS"
3151,"Burrito, beef, cheese"
3152,"Burrito, beef, with rice, cheese"
3153,"Burrito, beef, with beans, cheese"
3154,"Burrito, beef, with beans and rice, cheese"
3155,"Burrito, pork, cheese"
3156,"Burrito, pork, with rice, cheese"
3157,"Burrito, pork, with beans, cheese"
3158,"Burrito, pork, with beans and rice, cheese"
3159,"Burrito, chicken, cheese"
3160,"Burrito, chicken, with rice, cheese"
3161,"Burrito, chicken, with beans, cheese"
3162,"Burrito, chicken, with beans and rice, cheese"
3163,"Burrito, with beans, no cheese"
3164,"Burrito, with beans, cheese"
3165,"Burrito, with beans and rice, cheese"
3166,"Burrito, meat, no cheese"
3167,"Burrito, meat, with rice, no cheese"
3168,"Burrito, meat, with beans, no cheese"
3169,"Burrito, meat, with beans and rice, no cheese"
3170,"Burrito, cheese only"
3171,"Burrito bowl, NFS"
3172,"Burrito bowl, beef or pork"
3173,"Burrito bowl, beef or pork, with rice"
3174,"Burrito bowl, beef or pork, with beans"
3175,"Burrito bowl, beef or pork, with beans and rice"
3176,"Burrito bowl, chicken"
3177,"Burrito bowl, chicken, with rice"
3178,"Burrito bowl, chicken, with beans"
3179,"Burrito bowl, chicken, with beans and rice"
3180,"Burrito bowl, with beans"
3181,"Enchilada, NFS"
3182,"Enchilada, beef"
3183,"Enchilada, pork"
3184,"Enchilada, chicken"
3185,"Enchilada, no meat"
3186,"Tamale, NFS"
3187,"Tamale, beef"
3188,"Tamale, pork"
3189,"Tamale, chicken"
3190,"Tamale, no meat"
3191,Tamale casserole with meat
3192,"Nachos, NFS"
3193,"Nachos, cheese only"
3194,"Nachos, beef or pork"
3195,"Nachos, beef or pork, with beans"
3196,"Nachos, chicken"
3197,"Nachos, chicken, with beans"
3198,"Nachos, with beans"
3199,"Gordita, cheese only"
3200,"Gordita, with beans"
3201,"Gordita, meat"
3202,"Gordita, meat, with beans"
3203,"Chimichanga, meat"
3204,"Chimichanga, with beans"
3205,"Chimichanga, chicken"
3206,"Quesadilla, NFS"
3207,"Quesadilla, cheese only"
3208,"Quesadilla, beef or pork"
3209,"Quesadilla, chicken"
3210,"Quesadilla, with vegetables"
3211,"Quesadilla, beef or pork, with vegetables"
3212,"Quesadilla, chicken, with vegetables"
3213,"Quesadilla, egg"
3214,"Quesadilla, egg, with meat"
3215,"Taquito, cheese only"
3216,"Taquito, beef or pork"
3217,"Taquito, chicken"
3218,"Taquito, egg"
3219,"Fajita, NFS"
3220,"Fajita, chicken"
3221,"Fajita, beef or pork"
3222,"Fajita, shrimp"
3223,"Fajita, vegetable"
3224,"Pupusa, cheese only"
3225,"Pupusa, with beans"
3226,"Pupusa, meat"
3227,"Pupusa, meat, with beans"
3228,"Pizza, cheese, from frozen, thin crust"
3229,"Pizza, cheese, from frozen, thick crust"
3230,"Pizza, cheese, from restaurant or fast food, NS as to type of crust"
3231,"Pizza, cheese, from restaurant or fast food, thin crust"
3232,"Pizza, cheese, from restaurant or fast food, medium crust"
3233,"Pizza, cheese, from restaurant or fast food, thick crust"
3234,"Pizza, cheese, stuffed crust"
3235,"Pizza, cheese, from school lunch, medium crust"
3236,"Pizza, cheese, from school lunch, thin crust"
3237,"Pizza, cheese, from school lunch, thick crust"
3238,"Pizza, extra cheese, thin crust"
3239,"Pizza, extra cheese, thick crust"
3240,"Pizza, cheese, with vegetables, from frozen, thin crust"
3241,"Pizza, cheese with vegetables, from frozen, thick crust"
3242,"Pizza, cheese, with vegetables, from restaurant or fast food, thin crust"
3243,"Pizza, cheese, with vegetables, from restaurant or fast food, medium crust"
3244,"Pizza, cheese, with vegetables, from restaurant or fast food, thick crust"
3245,"Pizza with cheese and extra vegetables, thin crust"
3246,"Pizza with cheese and extra vegetables, medium crust"
3247,"Pizza with cheese and extra vegetables, thick crust"
3248,"Pizza, cheese, with fruit, thin crust"
3249,"Pizza, cheese, with fruit, medium crust"
3250,"Pizza, cheese, with fruit, thick crust"
3251,"Pizza with pepperoni, from frozen, thin crust"
3252,"Pizza with pepperoni, from frozen, medium crust"
3253,"Pizza with pepperoni, from frozen, thick crust"
3254,"Pizza with pepperoni, from restaurant or fast food, NS as to type of crust"
3255,"Pizza with pepperoni, from restaurant or fast food, thin crust"
3256,"Pizza with pepperoni, from restaurant or fast food,  medium crust"
3257,"Pizza with pepperoni, from restaurant or fast food, thick crust"
3258,"Pizza with pepperoni, stuffed crust"
3259,"Pizza with pepperoni, from school lunch, thin crust"
3260,"Pizza, with pepperoni, from school lunch, medium crust"
3261,"Pizza with pepperoni, from school lunch, thick crust"
3262,"Pizza with meat other than pepperoni, from frozen, thin crust"
3263,"Pizza with meat other than pepperoni, from frozen, medium crust"
3264,"Pizza with meat other than pepperoni, from frozen, thick crust"
3265,"Pizza with meat other than pepperoni, from restaurant or fast food, NS as to type of crust"
3266,"Pizza with meat other than pepperoni, from restaurant or fast food, thin crust"
3267,"Pizza with meat other than pepperoni, from restaurant or fast food, medium crust"
3268,"Pizza with meat other than pepperoni, from restaurant or fast food, thick crust"
3269,"Pizza, with meat other than pepperoni, stuffed crust"
3270,"Pizza, with meat other than pepperoni, from school lunch, medium crust"
3271,"Pizza, with meat other than pepperoni, from school lunch, thin crust"
3272,"Pizza, with meat other than pepperoni, from school lunch, thick crust"
3273,"Pizza with extra meat, thin crust"
3274,"Pizza with extra meat, medium crust"
3275,"Pizza with extra meat, thick crust"
3276,"Pizza with meat and vegetables, from frozen, thin crust"
3277,"Pizza with meat and vegetables, from frozen, medium crust"
3278,"Pizza with meat and vegetables, from frozen, thick crust"
3279,"Pizza with meat and vegetables, from restaurant or fast food, thin crust"
3280,"Pizza with meat and vegetables, from restaurant or fast food, medium crust"
3281,"Pizza with meat and vegetables, from restaurant or fast food, thick crust"
3282,"Pizza with extra meat and extra vegetables, thin crust"
3283,"Pizza with extra meat and extra vegetables, thick crust"
3284,"Pizza with extra meat and extra vegetables, medium crust"
3285,"Pizza with meat and fruit, thin crust"
3286,"Pizza with meat and fruit, medium crust"
3287,"Pizza with meat and fruit, thick crust"
3288,"Pizza with beans and vegetables, thin crust"
3289,"Pizza with beans and vegetables, thick crust"
3290,"Pizza, no cheese, thin crust"
3291,"Pizza, no cheese, thick crust"
3292,"White pizza, cheese, thin crust"
3293,"White pizza, cheese, thick crust"
3294,"White pizza, cheese, with vegetables, thin crust"
3295,"White pizza, cheese, with vegetables, thick crust"
3296,"White pizza, cheese, with meat, thin crust"
3297,"White pizza, cheese, with meat, thick crust"
3298,"White pizza, cheese, with meat and vegetables, thin crust"
3299,"White pizza, cheese, with meat and vegetables, thick crust"
3300,"Calzone, with cheese, meatless"
3301,"Calzone, with meat and cheese"
3302,Pizza rolls
3303,"Pizza, cheese, whole wheat thin crust"
3304,"Pizza, cheese, whole wheat thick crust"
3305,"Pizza, with meat, whole wheat thin crust"
3306,"Pizza, with meat, whole wheat thick crust"
3307,"Pizza, cheese and vegetables, whole wheat thin crust"
3308,"Pizza, cheese and vegetables, whole wheat thick crust"
3309,"Pizza, cheese, gluten-free thin crust"
3310,"Pizza, cheese, gluten-free thick crust"
3311,"Pizza, with meat, gluten-free thin crust"
3312,"Pizza, with meat, gluten-free thick crust"
3313,"Pizza, cheese and vegetables, gluten-free thin crust"
3314,"Pizza, cheese and vegetables, gluten-free thick crust"
3315,Breakfast pizza with egg
3316,"Egg roll, meatless"
3317,"Egg roll, with shrimp"
3318,"Egg roll, with beef and/or pork"
3319,"Egg roll, with chicken or turkey"
3320,"Roll with meat and/or shrimp, vegetables and rice paper, not fried"
3321,"Wonton, dumpling or pot sticker, fried"
3322,"Wonton, dumpling or pot sticker, fried, no meat"
3323,"Puffs, fried, crab meat and cream cheese filled"
3324,"Wonton, dumpling or pot sticker, steamed"
3325,"Empanada, NFS"
3326,"Empanada, no meat"
3327,"Empanada, beef"
3328,"Empanada, beef, with vegetables"
3329,"Empanada, chicken"
3330,"Empanada, chicken, with vegetables"
3331,"Cornmeal stick, Puerto Rican style"
3332,"Kibby, Puerto Rican style"
3333,Bacalaitos fritos
3334,"Hayacas, Puerto Rican style"
3335,"Crepe, with meat"
3336,Pierogi
3337,"Gnocchi, cheese"
3338,"Gnocchi, potato"
3339,Knish
3340,Bao bun
3341,"Bao bun, no meat"
3342,"Pastry, cheese-filled"
3343,"Pastry, egg and cheese filled"
3344,"Pastry, meat / poultry-filled"
3345,Spanakopita
3346,Samosa
3347,"Quiche with meat, poultry or fish"
3348,"Spinach quiche, meatless"
3349,"Cheese quiche, meatless"
3350,"Turnover or hot pocket, NFS"
3351,"Turnover or hot pocket, meatless"
3352,"Turnover or hot pocket, beef"
3353,"Turnover or hot pocket, ham"
3354,"Turnover or hot pocket, pizza pocket, meat"
3355,"Turnover or hot pocket, pizza pocket"
3356,"Turnover or hot pocket, chicken"
3357,"Turnover, seafood"
3358,Turnover or lean pocket
3359,"Turnover or breakfast pocket, egg"
3360,Biscuit with gravy
3361,Chicken cornbread
3362,Cornmeal dressing with chicken or turkey and vegetables
3363,Dressing with oysters
3364,Dressing with chicken or turkey and vegetables
3365,Dressing with meat and vegetables
3366,Lasagna with meat
3367,"Lasagna with meat, canned"
3368,"Lasagna with meat, from restaurant"
3369,"Lasagna with meat, home recipe"
3370,"Lasagna with meat, frozen"
3371,Lasagna with meat and spinach
3372,Lasagna with chicken or turkey
3373,"Lasagna, with chicken or turkey, and spinach"
3374,"Lasagna, meatless"
3375,"Lasagna, meatless, with vegetables"
3376,"Ravioli, NS as to filling, no sauce"
3377,"Ravioli, NS as to filling, with tomato sauce"
3378,"Ravioli, NS as to filling, with cream sauce"
3379,"Ravioli, meat-filled, no sauce"
3380,"Ravioli, meat-filled, with tomato sauce or meat sauce"
3381,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned"
3382,"Ravioli, meat-filled, with cream sauce"
3383,"Ravioli, cheese-filled, no sauce"
3384,"Ravioli, cheese-filled, with tomato sauce"
3385,"Ravioli, cheese-filled, with tomato sauce, canned"
3386,"Ravioli, cheese-filled, with meat sauce"
3387,"Ravioli, cheese-filled, with cream sauce"
3388,"Ravioli, cheese and spinach-filled, no sauce"
3389,"Ravioli, cheese and spinach-filled, with cream sauce"
3390,"Ravioli, cheese and spinach filled, with tomato sauce"
3391,"Manicotti, cheese-filled, no sauce"
3392,"Manicotti, cheese-filled, with tomato sauce, meatless"
3393,"Manicotti, cheese-filled, with meat sauce"
3394,"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless"
3395,"Stuffed shells, cheese-filled, no sauce"
3396,"Stuffed shells, cheese-filled, with tomato sauce, meatless"
3397,"Stuffed shells, cheese-filled, with meat sauce"
3398,"Stuffed shells, cheese- and spinach- filled, no sauce"
3399,"Stuffed shells, with chicken, with tomato sauce"
3400,"Stuffed shells, with fish and/or shellfish, with tomato sauce"
3401,"Tortellini, meat-filled, with tomato sauce"
3402,"Tortellini, meat-filled, with tomato sauce, canned"
3403,"Tortellini, cheese-filled, meatless, with tomato sauce"
3404,"Tortellini, cheese-filled, meatless, with tomato sauce, canned"
3405,"Tortellini, cheese-filled, meatless, with vinaigrette dressing"
3406,"Tortellini, meat-filled, no sauce"
3407,"Tortellini, cheese-filled, with cream sauce"
3408,"Tortellini, cheese-filled, no sauce"
3409,"Tortellini, spinach-filled, with tomato sauce"
3410,"Tortellini, spinach-filled, no sauce"
3411,"Cannelloni, cheese- and spinach-filled, no sauce"
3412,Chow fun noodles with meat and vegetables
3413,"Chow fun noodles with vegetables, meatless"
3414,"Lo mein, NFS"
3415,"Lo mein, meatless"
3416,"Lo mein, with shrimp"
3417,"Lo mein, with pork"
3418,"Lo mein, with beef"
3419,"Lo mein, with chicken"
3420,"Pad Thai, NFS"
3421,"Pad Thai, meatless"
3422,Pad Thai with chicken
3423,Pad Thai with seafood
3424,Pad Thai with meat
3425,"Adobo, with noodles"
3426,"Macaroni with tuna, Puerto Rican style"
3427,Macaroni or noodles with cheese
3428,"Macaroni or noodles with cheese, from restaurant"
3429,"Macaroni or noodles with cheese, made from packaged mix"
3430,"Macaroni or noodles with cheese, canned"
3431,"Macaroni or noodles with cheese, Easy Mac type"
3432,"Macaroni or noodles with cheese, made from reduced fat packaged mix"
3433,Macaroni or noodles with cheese and tuna
3434,Macaroni or noodles with cheese and meat
3435,"Macaroni or noodles with cheese and meat, prepared from Hamburger Helper mix"
3436,Macaroni or noodles with cheese and tomato
3437,Macaroni or noodles with cheese and frankfurters or hot dogs
3438,Macaroni or noodles with cheese and egg
3439,Macaroni or noodles with cheese and chicken or turkey
3440,"Macaroni or noodles with cheese, whole grain"
3441,"Pasta with tomato-based sauce, cheese and meat"
3442,Pasta with tomato-based sauce and cheese
3443,"Pasta with vegetables, no sauce or dressing"
3444,"Pasta with sauce, NFS"
3445,"Pasta with sauce, meatless, school lunch"
3446,"Pasta with tomato-based sauce, restaurant"
3447,"Pasta with tomato-based sauce, home recipe"
3448,"Pasta with tomato-based sauce, ready-to-heat"
3449,"Pasta with tomato-based sauce, and added vegetables, restaurant"
3450,"Pasta with tomato-based sauce, and added vegetables, home recipe"
3451,"Pasta with tomato-based sauce, and added vegetables, ready-to-heat"
3452,"Pasta with sauce and meat, from school lunch"
3453,"Pasta with tomato-based sauce and meat, restaurant"
3454,"Pasta with tomato-based sauce and meat, home recipe"
3455,"Pasta with tomato-based sauce and meat, ready-to-heat"
3456,"Pasta with tomato-based sauce, meat, and added vegetables, restaurant"
3457,"Pasta with tomato-based sauce, meat, and added vegetables, home recipe"
3458,"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat"
3459,"Pasta with tomato-based sauce and poultry, restaurant"
3460,"Pasta with tomato-based sauce and poultry, home recipe"
3461,"Pasta with tomato-based sauce and poultry, ready-to-heat"
3462,"Pasta with tomato-based sauce, poultry, and added vegetables, restaurant"
3463,"Pasta with tomato-based sauce, poultry, and added vegetables, home recipe"
3464,"Pasta with tomato-based sauce, poultry, and added vegetables, ready-to-heat"
3465,"Pasta with tomato-based sauce and seafood, restaurant"
3466,"Pasta with tomato-based sauce and seafood, home recipe"
3467,"Pasta with tomato-based sauce and seafood, ready-to-heat"
3468,"Pasta with tomato-based sauce, seafood, and added vegetables, restaurant"
3469,"Pasta with tomato-based sauce, seafood, and added vegetables, home recipe"
3470,"Pasta with tomato-based sauce, seafood, and added vegetables, ready-to-heat"
3471,"Pasta with cream sauce, restaurant"
3472,"Pasta with cream sauce, home recipe"
3473,"Pasta with cream sauce, ready-to-heat"
3474,"Pasta with cream sauce and added vegetables, restaurant"
3475,"Pasta with cream sauce and added vegetables, from home recipe"
3476,"Pasta with cream sauce and added vegetables, ready-to-heat"
3477,"Pasta with cream sauce and meat, restaurant"
3478,"Pasta with cream sauce and meat, home recipe"
3479,"Pasta with cream sauce and meat, ready-to-heat"
3480,"Pasta with cream sauce, meat, and added vegetables, restaurant"
3481,"Pasta with cream sauce, meat, and added vegetables, home recipe"
3482,"Pasta with cream sauce, meat, and added vegetables, ready-to-heat"
3483,"Pasta with cream sauce and poultry, restaurant"
3484,"Pasta with cream sauce and poultry, home recipe"
3485,"Pasta with cream sauce and poultry, ready-to-heat"
3486,"Pasta with cream sauce, poultry, and added vegetables, restaurant"
3487,"Pasta with cream sauce, poultry, and added vegetables, home recipe"
3488,"Pasta with cream sauce, poultry, and added vegetables, ready-to-heat"
3489,"Pasta with cream sauce and seafood, restaurant"
3490,"Pasta with cream sauce and seafood, home recipe"
3491,"Pasta with cream sauce and seafood, ready-to-heat"
3492,"Pasta with cream sauce, seafood, and added vegetables, restaurant"
